,text,label
4746,"SAN FRANCISCO - Intel Corp. President and Chief Operating Officer Paul Otellini served notice at the company's recent developer conference that the megahertz era was coming to a close, and the decision Thursday to remove the 4GHz Pentium 4 processor from its road map is clear evidence that Intel has once and for all kicked its speed habit, according to industry analysts.&lt;p&gt;ADVERTISEMENT&lt;/p&gt;&lt;p&gt;&lt;img src=""http://ad.doubleclick.net/ad/idg.us.ifw.general/sbcspotrssfeed;sz=1x1;ord=200301151450?"" width=""1"" height=""1"" border=""0""/&gt;&lt;a href=""http://ad.doubleclick.net/clk;9228975;9651165;a?http://www.infoworld.com/spotlights/sbc/main.html?lpid0103035400730000idlp""&gt;SBC Case Study: Crate   Barrel&lt;/a&gt;&lt;br/&gt;What sold them on improving their network? A system that could cut management costs from the get-go. Find out more.&lt;/p&gt;",4
4747,&lt;strong&gt;Analysis&lt;/strong&gt; That antitrust filing in full - with added chocolate,4
4748,"but now it may need a complete remodeling. Formally known as the Federal National Mortgage Association, the federally chartered company ",3
4749,"A noticeable trend this fall is the full-fledged arrival of round-toed, high-heeled shoes like the ones Ginger Rogers wore when she danced with Fred Astaire - only higher.",3
4750,"CHICAGO - Sammy Sosa #39;s agent said Thursday he likely will file a grievance after the Chicago Cubs star was fined \$87,400 - one day #39;s salary - for arriving late and leaving early at the season finale.",2
4751,"Best Player: It was hard to argue with Boston #39;s Manny Ramirez, who was recognized as the MVP. A case could be made for at least four or five other Red Sox, but Ramirez made a significant contribution with his bat in every game.",2
4752,International aid organisation CARE is trying to secure the release of its Iraq director who was kidnapped in Baghdad early yesterday morning.,1
4753,"KATHMANDU (Reuters) - Maoist guerrillas have set off a bomb at an empty police post near Kathmandu, police say, and the Nepali capital remains cut off by land for the third day due to a rebel blockade call. ",1
4754,"AP - Bail was set at  #36;1 million Monday for a North Carolina man awaiting sentencing in the nation's first felony prosecution of illegal distribution of junk e-mail, or spam.",4
4755,Air passengers are set to pay for record oil prices as airlines move to increase ticket prices. Qantas said yesterday it would increase the fuel surcharge it includes in the cost of tickets and Air New Zealand is expected to follow. ,3
4756,Oracle Corp. notified Delaware's Court of Chancery of plans to drop a lawsuit pending there against PeopleSoft Inc. if PeopleSoft shareholders reject Oracle's tender offer. The notification is a sign that Oracle is serious about its current offer being the final one.,4
4757,"PARIS, Sept 23 (AFP) - US aircraft maker Boeing has not received subsidies to finance the developement of its new 7E7 commercial airliner, chief executive Harry Stonecipher said Thrusday, dismissing accusations from European rival EADS.",3
4758,"Boston Scientific Corp. said yesterday it sold \$8.3 million worth of its Taxus drug-coated cardiac stents per day this month, a record level the Natick medical-devices giant said demonstrates it has won back doctors' confidence after three recalls.",3
4759,"Bobby Cox has guided the Braves to a record 12 consecutive division crowns. On Thursday, Atlanta can extend that streak to 13 with a win coupled with a loss by the Florida Marlins.",2
4760,"NEWCASTLE, ENGLAND - England deservedly beat Ukraine 3-0 today in their only soccer  quot;friendly quot; before the start of their 2006 World Cup qualifying programme next month. ",2
4761,"VIENTIANE - China and 10 South-east Asian countries signed historic trade pacts to pave the way for the world #39;s biggest free-trade zone by 2010, with a total population of nearly two billion people.",1
4762,BRITAIN #39;s highest court has ruled today that the UK Government cannot detain terror suspects indefinitely without trial. Nine judges in the House of Lords ruled in favour of a group of men jailed without charge for up to three years.,1
4763,SAN FRANCISCO An assistant store manager at Costco filed a federal civil rights suit today in San Francisco. Shirley  quot;Rae quot; Ellis alleges she was passed over for a promotion because the retail chain #39;s policies discriminate against women. ,3
4764,"AP - Police arrested a man for allegedly throwing acid in a Pakistani courtroom on Monday, injuring his brother-in-law and four other people with burns, an official said.",1
4765,"Toyota Motor Corp., the world #39;s biggest carmaker by value, will invest 3.8 billion yuan (\$461 million) with its partner Guangzhou Automobile Group to boost manufacturing capacity in ",3
4766,Industry analysts are predicting US regulators this month will refuse to approve Merck  amp; Co. #39;s new arthritis drug until at least 2006 because of heart attacks linked to its recalled sister drug Vioxx.,3
4767,"Police arrested 17 suspected members of Basque separatist guerrilla group ETA in northern Spain on Tuesday, the Interior Ministry says.",1
4768,"AUSTIN, Texas - A retired Texas National Guard official mentioned as a possible source for disputed documents about President Bush's service in the Guard said he passed along information to a former senator working with John Kerry's campaign.    Also, a White House official said Saturday that Bush has reviewed disputed documents that purport to show he refused orders to take a physical examination in 1972 and did not recall having seen them previously...",1
4769,"THE three companies that certify the US #39; voting technologies operate in secrecy, and refuse to discuss flaws in the ATM-like machines to be used by nearly one in three voters in the presidential poll in November.",3
4770,"The biggest challenge for the open source community is that there are too few open source developers, according to Michael Tiemann, vice president of Open Source Affairs at Red Hat Inc.",3
4771,Russia has formally ratified the Kyoto Protocol on global warming following its signing into law byRussian President Vladimir Putin earlier this month.,1
4772,"Victor Diaz hit a tying, three-run homer with two outs in the ninth inning, and Craig Brazell's first major league home run in the 11th gave the Mets a stunning victory.",2
4773,A founding father of molecular biology and a surgeon who developed the standard operation for removing cataracts are among the winners of this year's Lasker awards for medical research.,4
4774,"Worldwide semiconductor sales rose a scant 1.5 percent in October, to \$18.8 billion from \$18.5 billion in September, as many chip users pared bloated inventories, the Semiconductor Industry Association said on Friday.",3
4775,Parmalat issues proceedings against its ex-auditors over their dealings with the insolvent group before its near collapse,3
4776,Web portal Yahoo on Monday appointed Usama Fayyad as its chief data officer and senior vice president of the strategic data solutions group.,4
4777,"Online sales of untaxed cigarettes are provoking a stampede of protests from a disparate collection of antitobacco groups, cash-strapped state governments and local retailers.",4
4778,"BAGHDAD : Iraq #39;s interim President Ghazi al-Yawar, ahead of a meeting with US President George W. Bush, rejected any delay to January 30 polls, saying postponement would hand victory to the  quot;forces of darkness quot;.",1
4779,"In an 11th-hour twist, the Bay Area is at the epicenter of political quakes that jolted lawmakers over the weekend and will rock the Legislature #39;s annual frenzied wrap-up this week.",3
4780,"Reuters - Prime Minister Viktor Yanukovich, looking\increasingly isolated in Ukraine's deepening political crisis,\offered again on Tuesday to make his opposition rival premier\if allowed to take up the presidency.",1
4781,"Taking a stand on what has become a contentious issue, Microsoft on Tuesday said it will count new multicore processors as single units when they debut next year.",4
4782,"Former Gator football coach Steve Spurrier will not be back coaching the Gators next fall. In a statement released just before noon, Spurrier said that he told Athletic Director Jeremy ",2
4783,"Driven by demand for flash memory chips used in cell phones, Intel's profits rose as it struggled to overcome weak PC sales, growing inventory, product missteps and stiff competition.",3
4784," EDEN PRAIRIE, Minn. (Sports Network) - Minnesota Vikings  wide receiver Randy Moss will not play at full speed for a few  weeks after an MRI Thursday revealed a slight tear in his  injured right hamstring.",2
4785,"AP - The number of endangered Steller sea lions counted between the Gulf of Alaska and the tip of the Aleutian Chain has increased again, according to new data released by the National Marine Fisheries Service.",4
4786,"Overall Israel will withdraw from the Gaza Strip and parts of the northern West Bank in 2005, without coordination with the Palestinians. Israel contends the current Palestinian leadership is not a partner for peace talks. Twenty-one settlements in Gaza and four in the West Bank will be removed by September 2005, followed by a pullout of Israeli troops.",1
