,text,label
4834, Air Afrique was a Pan-African airline that was mainly owned by many West African countries for most of its history. It was established as the official transnational carrier for francophone West and Central Africa because many of these countries did not have the capability to create and maintain a national airline. It was headquartered in Abidjan Ivory Coast.,1
4835, Mondeuse blanche is a variety of white grape almost exclusively found in and around the Savoy (Savoie) wine region in France. With just 5 hectares (12 acres) of plantations in 1999 it leads a dwindling existence and is used primarily in the VDQS wine Bugey and the AOC Vin de Savoie.,11
4836, Zeltnera is a genus of flowering plants in the gentian family. It was erected in 2004 when the genus Centaurium (the centauries) was split. Genetic analysis revealed that Centaurium was polyphyletic made up of plants that could be grouped into four clades. Each became a genus. Centaurium remained but it is now limited to the Eurasian species. The Mexican species now belong to genus Gyrandra and the Mediterranean and Australian plants are in genus Schenkia.,11
4837, The Dongul River is a river of Chile.,8
4838, The Ford XG Falcon is an automobile that was manufactured by Ford Australia from 1993 to 1996.,6
4839, Sadławki [saˈdwafki] is a village in the administrative district of Gmina Zalewo within Iława County Warmian-Masurian Voivodeship in northern Poland.,9
4840, Journal of Research in Special Education Needs is a peer-reviewed academic journal published thrice annually by Wiley-Blackwell on behalf of the National Association for Special Educational Needs. The journal was established in 2001 and covers research on special education needs.,14
4841, Voacanga havilandii grows as a small tree up to 15 metres (50 ft) high with a trunk diameter of up to 15 centimetres (6 in). The bark is pale green to whitish. Its flowers feature a white or cream corolla. Fruit is up to 5 cm (2 in) in diameter. Habitat is lowland forest from sea-level to 200 metres (700 ft) altitude. V. havilandii is endemic to Borneo.,11
4842, Luke Rounds (born 10 February 1991) is an Australian Rules Footballer in the Australian Football League for Collingwood Football Club.Originally from Mortlake Victoria where he attended Mortlake College Rounds was drafted to Collingwood with the 46th selection (3rd round) in the 2008 AFL Draft. In 2008 he played for Terang-Mortlake in the Hampden Football League Geelong Falcons in the TAC Cup and Victoria Country in the 2008 AFL National Under 18 Championships.,4
4843, Live In Europe! is a live album by the band Fuzztones recorded on May 3 1985 at L.V.C. in Leiden Holland and May 10 1985 at Zabolinde in Nuremberg Germany released in 1987.,12
4844, The Lévensa is a mountain river that flows through the Alpes-Maritimes department of southeastern France. It is a left tributary of the Roya River which it joins near Tende.,8
4845, The Milan and Margaret Packard House at 110 W 100 S in Springville Utah was built in 1908. It was listed on the National Register of Historic Places in 1998.It was built of fired brick.,7
4846, USS Phantom (AM-273) was an Admirable-class minesweeper built for the U.S. Navy during World War II. She was built to clear minefields in offshore waters and served the Navy in the Atlantic Ocean and then was transferred to the North Pacific Ocean where she was transferred to the Chinese Navy as part of the lend lease program.,6
4847, Town Hill is the highest point on the island of Bermuda at 79 metres.,8
4848, Benjamin Pintol (born 16 May 1990 in Sarajevo Bosnia and Herzegovina) is a Bosnian football player who plays for Kickers Offenbach in the Regionalliga Südwest.,4
4849, Daddy Long Legs or Vadertje Langbeen is a 1938 Dutch romantic comedy film directed by Frederic Zelnik based on Jean Webster's novel of the same name - one of several adaptations of that book (see below).,13
4850, Gunasundari Katha (Telugu: గుణసుందరి కథ) was a 1949 Telugu film directed by Kadiri Venkata Reddy and starring Sriranjani in the title role as Gunasundari. It is loosely based on the William Shakespeare's King Lear and his three daughters. Sri Tulasi Jaya Tulasi song by P. Leela was a hit with public and sung by housewives even today.,13
4851, Emergency Ward! is a 1972 album released by Nina Simone. The title of the record is rendered as Emergency Ward on the record label itself but as Emergency Ward! on the cover sleeve. The sleeve also bears the text Nina Simone in Concert.,12
4852, Macrozamia humilis is a species of plant in the Zamiaceae family. It is endemic to Inverell in New South Wales Australia. Its natural habitat is on granite soils in temperate shrubby woodland forests.,11
4853, The Venezuelan Yellow Frog or Sapito Arlequin De La Carbonera (Atelopus carbonerensis) is a species of toad in the Bufonidae family.It is endemic to Venezuela.Its natural habitats are subtropical or tropical moist montane forests rivers and intermittent rivers.It is threatened by habitat loss.,10
4854, The World is a daily newspaper in Coos Bay Oregon United States. From its office on Commercial Avenue in downtown Coos Bay The World serves Oregon's South Coast including the cities of Coos Bay North Bend Reedsport Bandon Lakeside Coquille and Myrtle Point. The newspaper's circulation is 9272 Monday–Thursday and 10393 on Saturdays. It is the largest newspaper on the Oregon coast by circulation.,14
4855, John Henry Levien (1810/1811 – 7 June 1876) Esquire JP was a Freemason and Mayor of Nelson in New Zealand from 1875 to 1876.,5
4856, Jill Rips is a film directed in 1999 by Anthony Hickox starring Dolph Lundgren based on a 1987 novel by Scottish writer Frederic Lindsay. The film is also known as Jill the Ripper and Tied Up.,13
4857, The Schweizer SGU 1-6 was a United States Open Class single-seat high-wing pod-and-boom glider built by Schweizer Metal Aircraft Company of Elmira New York.The sole SGU 1-6 built was completed in 1937 as an experimental aircraft and registered N17897. The design was never certified.,6
4858, Straumshamn is a village in Volda Municipality in Møre og Romsdal county Norway. The village is located at the southern end of the Kilsfjorden branch of the Voldsfjorden. The Bjørkedalen valley runs south from Straumshamn cutting between the Sunnmørsalpene mountains. The village of Folkestad lies about 8 kilometres (5.0 mi) to the northwest and the village of Fyrde lies about 20 kilometres (12 mi) to the east. Kilsfjord Church is located in Straumshamn.,9
4859, The Fairchild AU-23A Peacemaker was an American armed gunship counter-insurgency utility transport version of the Pilatus PC-6 Porter for the U.S. Air Force. A total of 15 were built under license in the USA by Fairchild Industries for use during the Vietnam War in the early 1970s. All aircraft were later sold to the Royal Thai Air Force.,6
4860, Tinta Amarela or Trincadeira is a red wine grape that is commonly used in Port wine production. The grape is noted for its dark coloring. Its use in the Douro region has been increasing in recent years. The vine is susceptible to rot and performs better in dry hot climates.It is one of the most widely planted grape varieties in Portugal. It is the oldest and most widely planted grape variety in the Alentejo region where it is called Trincadeira.,11
4861, Klout is a website and mobile app that uses social media analytics to rank its users according to online social influence via the Klout Score which is a numerical value between 1 and 100. In determining the user score Klout measures the size of a user's social media network and correlates the content created to measure how other users interact with that content. Klout launched in 2008.,1
4862, Przejazd [ˈpʂɛjast] is a village in the administrative district of Gmina Głowaczów within Kozienice County Masovian Voivodeship in east-central Poland. It lies approximately 11 kilometres (7 mi) south-east of Głowaczów 12 km (7 mi) west of Kozienice and 80 km (50 mi) south of Warsaw.,9
